time,x,y
2024-02-02 16:59:43.132414,37,43
2024-02-02 16:59:43.132414,37,43
2024-02-02 16:59:43.133921,37,43
2024-02-02 16:59:43.372780,37,43
2024-02-02 16:59:43.373754,37,43
2024-02-02 16:59:43.373754,37,43
2024-02-02 16:59:43.476569,37,43
2024-02-02 16:59:43.477542,37,43
2024-02-02 16:59:43.477542,37,43
2024-02-02 16:59:43.860034,37,43
2024-02-02 16:59:43.861006,37,43
2024-02-02 16:59:43.861006,37,43
2024-02-02 16:59:43.861006,37,43
2024-02-02 16:59:43.960881,37,43
2024-02-02 16:59:43.961856,37,43
2024-02-02 16:59:43.961856,37,43
2024-02-02 16:59:44.072969,37,43
2024-02-02 16:59:44.073937,37,43
2024-02-02 16:59:44.074917,37,43
2024-02-02 16:59:44.330463,37,43
2024-02-02 16:59:44.331445,37,43
2024-02-02 16:59:44.331445,37,43
2024-02-02 16:59:44.332412,37,43
2024-02-02 16:59:44.435781,37,43
2024-02-02 16:59:44.436756,37,43
2024-02-02 16:59:44.437730,37,43
2024-02-02 16:59:44.798561,37,43
2024-02-02 16:59:44.799538,37,43
2024-02-02 16:59:44.799538,37,43
2024-02-02 16:59:44.902228,37,43
2024-02-02 16:59:44.903204,37,43
2024-02-02 16:59:44.903204,37,43
2024-02-02 16:59:45.278698,37,43
2024-02-02 16:59:45.279671,37,43
2024-02-02 16:59:45.279671,37,43
2024-02-02 16:59:45.280644,87,40
2024-02-02 16:59:45.806129,37,43
2024-02-02 16:59:45.807104,37,43
2024-02-02 16:59:45.807104,37,43
2024-02-02 16:59:45.807104,37,43
2024-02-02 16:59:46.068405,37,43
2024-02-02 16:59:46.069378,37,43
2024-02-02 16:59:46.069378,37,43
2024-02-02 16:59:46.070352,37,43
2024-02-02 16:59:47.323416,37,43
2024-02-02 16:59:47.324389,37,43
2024-02-02 16:59:47.326251,37,43
2024-02-02 16:59:47.327223,37,43
2024-02-02 16:59:47.455377,37,43
2024-02-02 16:59:47.457316,37,43
2024-02-02 16:59:47.458289,37,43
2024-02-02 16:59:47.459262,37,43
2024-02-02 16:59:47.702637,37,43
2024-02-02 16:59:47.705559,37,43
2024-02-02 16:59:47.706532,37,43
2024-02-02 16:59:47.707506,37,90
2024-02-02 16:59:47.806845,37,43
2024-02-02 16:59:47.808422,37,43
2024-02-02 16:59:47.808422,37,43
2024-02-02 16:59:48.047705,37,43
2024-02-02 16:59:48.048926,37,43
2024-02-02 16:59:48.049903,37,43
2024-02-02 16:59:48.052822,37,40
2024-02-02 16:59:48.167737,37,43
2024-02-02 16:59:48.168710,37,43
2024-02-02 16:59:48.168710,37,43
2024-02-02 16:59:48.169683,87,43
2024-02-02 16:59:48.271290,37,43
2024-02-02 16:59:48.272263,37,43
2024-02-02 16:59:48.272263,37,43
2024-02-02 16:59:48.515360,37,43
2024-02-02 16:59:48.516345,37,43
2024-02-02 16:59:48.516345,37,43
2024-02-02 16:59:48.517988,37,93
2024-02-02 16:59:48.644384,37,43
2024-02-02 16:59:48.645409,37,43
2024-02-02 16:59:48.645409,37,43
2024-02-02 16:59:48.646388,37,43
2024-02-02 16:59:48.776435,37,43
2024-02-02 16:59:48.778393,37,43
2024-02-02 16:59:48.779725,37,43
2024-02-02 16:59:48.782690,37,43
2024-02-02 16:59:48.878267,37,43
2024-02-02 16:59:48.879241,37,43
2024-02-02 16:59:48.879241,37,43
2024-02-02 16:59:49.142035,37,43
2024-02-02 16:59:49.143547,37,43
2024-02-02 16:59:49.145732,37,43
2024-02-02 16:59:49.146713,37,43
2024-02-02 16:59:49.274277,37,43
2024-02-02 16:59:49.275250,37,43
2024-02-02 16:59:49.276223,37,43
2024-02-02 16:59:49.277196,37,43
2024-02-02 16:59:49.379256,37,43
2024-02-02 16:59:49.380231,37,43
2024-02-02 16:59:49.380231,37,43
2024-02-02 16:59:49.512557,37,43
2024-02-02 16:59:49.513530,37,43
2024-02-02 16:59:49.515469,37,43
2024-02-02 16:59:49.516442,37,43
2024-02-02 16:59:49.611273,37,43
2024-02-02 16:59:49.612239,37,43
2024-02-02 16:59:49.613336,37,43
2024-02-02 16:59:49.720706,37,43
2024-02-02 16:59:49.722668,37,43
2024-02-02 16:59:49.723638,37,43
2024-02-02 16:59:50.255056,37,43
2024-02-02 16:59:50.255056,37,43
2024-02-02 16:59:50.256032,37,43
2024-02-02 16:59:50.257006,87,90
2024-02-02 16:59:50.481505,37,43
2024-02-02 16:59:50.482470,37,43
2024-02-02 16:59:50.483444,37,43
2024-02-02 16:59:50.585142,37,43
2024-02-02 16:59:50.586115,37,43
2024-02-02 16:59:50.586115,37,43
2024-02-02 16:59:50.727233,37,43
2024-02-02 16:59:50.729178,37,43
2024-02-02 16:59:50.730152,37,43
2024-02-02 16:59:50.731129,37,43
2024-02-02 16:59:50.957719,37,43
2024-02-02 16:59:50.958684,37,43
2024-02-02 16:59:50.958684,37,43
2024-02-02 16:59:51.078062,37,43
2024-02-02 16:59:51.079047,37,43
2024-02-02 16:59:51.079047,37,43
2024-02-02 16:59:51.080010,37,43
2024-02-02 16:59:51.188133,37,43
2024-02-02 16:59:51.190079,37,43
2024-02-02 16:59:51.190079,37,43
2024-02-02 16:59:51.292817,37,43
2024-02-02 16:59:51.293796,37,43
2024-02-02 16:59:51.293796,37,43
2024-02-02 16:59:51.627696,37,43
2024-02-02 16:59:51.628680,37,43
2024-02-02 16:59:51.629646,37,43
2024-02-02 16:59:51.857943,37,43
2024-02-02 16:59:51.858919,37,43
2024-02-02 16:59:51.858919,37,43
2024-02-02 16:59:51.989812,37,43
2024-02-02 16:59:51.990770,37,43
2024-02-02 16:59:51.992716,37,43
2024-02-02 16:59:51.992716,87,40
2024-02-02 16:59:52.123886,37,43
2024-02-02 16:59:52.124872,37,43
2024-02-02 16:59:52.125836,37,43
2024-02-02 16:59:52.125836,37,43
2024-02-02 16:59:52.222495,37,43
2024-02-02 16:59:52.223468,37,43
2024-02-02 16:59:52.223468,37,43
2024-02-02 16:59:57.965092,37,43
2024-02-02 16:59:57.966066,37,43
2024-02-02 16:59:57.966066,37,43
2024-02-02 16:59:58.069630,37,43
2024-02-02 16:59:58.070603,37,43
2024-02-02 16:59:58.070603,37,43
2024-02-02 16:59:58.071572,37,43
2024-02-02 16:59:58.175717,37,43
2024-02-02 16:59:58.176689,37,43
2024-02-02 16:59:58.176689,37,43
2024-02-02 16:59:58.314366,37,43
2024-02-02 16:59:58.315347,37,43
2024-02-02 16:59:58.315347,37,43
2024-02-02 16:59:58.316321,37,93
2024-02-02 16:59:58.448061,37,43
2024-02-02 16:59:58.449418,37,43
2024-02-02 16:59:58.449418,37,43
2024-02-02 16:59:58.450393,37,43
2024-02-02 16:59:58.574391,37,43
2024-02-02 16:59:58.575365,37,43
2024-02-02 16:59:58.576338,37,43
2024-02-02 16:59:58.577311,37,43
2024-02-02 16:59:58.683722,37,43
2024-02-02 16:59:58.684695,37,43
2024-02-02 16:59:58.684695,37,43
2024-02-02 16:59:58.808528,37,43
2024-02-02 16:59:58.809503,37,43
2024-02-02 16:59:58.809503,37,43
2024-02-02 16:59:58.809503,37,43
2024-02-02 16:59:58.917242,37,43
2024-02-02 16:59:58.918222,37,43
2024-02-02 16:59:58.918222,37,43
2024-02-02 16:59:59.140105,37,43
2024-02-02 16:59:59.140105,37,43
2024-02-02 16:59:59.141078,37,43
2024-02-02 16:59:59.242414,37,43
2024-02-02 16:59:59.243385,37,43
2024-02-02 16:59:59.243385,37,43
2024-02-02 16:59:59.480386,37,43
2024-02-02 16:59:59.481368,37,43
2024-02-02 16:59:59.482341,37,43
2024-02-02 16:59:59.483452,37,93
2024-02-02 16:59:59.580537,37,43
2024-02-02 16:59:59.581516,37,43
2024-02-02 16:59:59.582481,37,43
2024-02-02 16:59:59.713466,37,43
2024-02-02 16:59:59.715406,37,43
2024-02-02 16:59:59.718796,37,43
2024-02-02 16:59:59.720026,87,40
2024-02-02 17:00:00.486570,37,43
2024-02-02 17:00:00.487544,37,43
2024-02-02 17:00:00.487544,37,43
2024-02-02 17:00:00.488517,37,43
2024-02-02 17:00:00.607072,37,43
2024-02-02 17:00:00.608047,37,43
2024-02-02 17:00:00.608047,37,43
2024-02-02 17:00:00.609035,37,93
2024-02-02 17:00:00.853720,37,43
2024-02-02 17:00:00.854613,37,43
2024-02-02 17:00:00.854613,37,43
2024-02-02 17:00:00.957615,37,43
2024-02-02 17:00:00.958589,37,43
2024-02-02 17:00:00.959563,37,43
2024-02-02 17:00:01.079033,37,43
2024-02-02 17:00:01.080009,37,43
2024-02-02 17:00:01.080009,37,43
2024-02-02 17:00:01.080982,37,43
2024-02-02 17:00:01.282507,37,43
2024-02-02 17:00:01.283471,37,43
2024-02-02 17:00:01.283471,37,43
2024-02-02 17:00:01.525154,37,43
2024-02-02 17:00:01.526781,37,43
2024-02-02 17:00:01.527898,37,43
2024-02-02 17:00:01.646888,37,43
2024-02-02 17:00:01.647861,37,43
2024-02-02 17:00:01.647861,37,43
2024-02-02 17:00:01.647861,87,93
2024-02-02 17:00:01.778014,37,43
2024-02-02 17:00:01.778014,37,43
2024-02-02 17:00:01.779631,37,43
2024-02-02 17:00:01.780287,37,43
2024-02-02 17:00:02.613780,37,43
2024-02-02 17:00:02.614764,37,43
2024-02-02 17:00:02.614764,37,43
2024-02-02 17:00:02.615728,37,43
2024-02-02 17:00:02.829641,37,43
2024-02-02 17:00:02.830616,37,43
2024-02-02 17:00:02.831590,37,43
2024-02-02 17:00:02.953022,37,43
2024-02-02 17:00:02.953996,37,43
2024-02-02 17:00:02.954980,37,43
2024-02-02 17:00:02.955943,37,43
2024-02-02 17:00:03.290271,37,43
2024-02-02 17:00:03.290271,37,43
2024-02-02 17:00:03.291892,37,43
2024-02-02 17:00:03.519000,37,43
2024-02-02 17:00:03.519973,37,43
2024-02-02 17:00:03.519973,37,43
2024-02-02 17:00:03.623938,37,43
2024-02-02 17:00:03.624912,37,43
2024-02-02 17:00:03.624912,37,43
2024-02-02 17:00:03.763449,37,43
2024-02-02 17:00:03.764493,37,43
2024-02-02 17:00:03.765489,37,43
2024-02-02 17:00:03.765489,37,43
2024-02-02 17:00:03.894335,37,43
2024-02-02 17:00:03.895318,37,43
2024-02-02 17:00:03.895318,37,43
2024-02-02 17:00:03.896283,37,43
2024-02-02 17:00:04.019367,37,43
2024-02-02 17:00:04.020350,37,43
2024-02-02 17:00:04.020350,37,43
2024-02-02 17:00:04.021313,37,43
2024-02-02 17:00:04.365952,37,43
2024-02-02 17:00:04.367888,37,43
2024-02-02 17:00:04.367888,37,43
2024-02-02 17:00:04.490962,37,43
2024-02-02 17:00:04.491937,37,43
2024-02-02 17:00:04.491937,37,43
2024-02-02 17:00:04.492909,37,43
2024-02-02 17:00:04.638356,37,43
2024-02-02 17:00:04.639319,37,43
2024-02-02 17:00:04.639319,37,43
2024-02-02 17:00:04.640293,37,43
2024-02-02 17:00:04.906965,37,43
2024-02-02 17:00:04.907930,37,43
2024-02-02 17:00:04.907930,37,43
2024-02-02 17:00:04.908903,37,43
2024-02-02 17:00:05.032519,37,43
2024-02-02 17:00:05.033492,37,43
2024-02-02 17:00:05.033492,37,43
2024-02-02 17:00:05.034527,37,43
2024-02-02 17:00:05.162568,37,43
2024-02-02 17:00:05.163542,37,43
2024-02-02 17:00:05.164522,37,43
2024-02-02 17:00:05.168013,37,43
2024-02-02 17:00:05.266084,37,43
2024-02-02 17:00:05.267059,37,43
2024-02-02 17:00:05.267059,37,43
2024-02-02 17:00:05.499055,37,43
2024-02-02 17:00:05.499970,37,43
2024-02-02 17:00:05.500952,37,43
2024-02-02 17:00:05.631562,37,43
2024-02-02 17:00:05.631562,37,43
2024-02-02 17:00:05.633426,37,43
2024-02-02 17:00:05.634415,37,43
2024-02-02 17:00:05.733616,37,43
2024-02-02 17:00:05.733616,37,43
2024-02-02 17:00:05.734589,37,43
2024-02-02 17:00:05.861571,37,43
2024-02-02 17:00:05.862563,37,43
2024-02-02 17:00:05.863618,37,43
2024-02-02 17:00:05.863618,37,43
2024-02-02 17:00:05.997653,37,43
2024-02-02 17:00:05.998882,37,43
2024-02-02 17:00:05.998882,37,43
2024-02-02 17:00:05.999857,87,93
